author,text,date_posted,rating,review_id,bug_detected,feature_request
Ikiru Ronin,"Solid, Mindless Fun.",12-05-2024 08:15,5,2db64922-d352-478d-a960-4f8ea6b352fd,FALSE,FALSE
Neon Suiam,it's great but I still need to evaluate it more,18-06-2024 13:38,4,b82507c1-c3d9-46a0-a803-575bb45799cd,FALSE,FALSE
Cowboy's Tech and Review's,fun to pass the time,23-06-2024 20:09,5,20d9d91d-8baf-417b-b80d-60b94c76b3a9,FALSE,FALSE
Emma Montel,This is really fun game to play,24-08-2024 02:57,5,0c8269aa-a0d8-4847-b1e9-b44deabc7ddf,FALSE,FALSE
Brandon Seers,good game to waste time on,17-06-2024 09:14,5,eecfaa69-a541-4d9e-ad69-f9c37740241f,FALSE,FALSE
Petros Kakanas,if you could get stamina in less time it would be 5/5,20-05-2024 21:11,4,513c4f05-6240-4097-b181-d315e83c3bac,FALSE,FALSE
Thomas Parsley,It's a fun little game so far!!!,23-05-2024 13:11,5,dfb04afa-ee0a-43ae-b18d-dfc77366689a,FALSE,FALSE
Jack Maguire,seems slow to progress,15-05-2024 23:50,3,80ce019f-edd8-42ab-afa6-300f755e3534,FALSE,FALSE
A Google user,hi I like the game very much that I want to give a five stars 💝💝💝💝💝🤩🤩🤩🤩🤩🤩,10-05-2024 03:41,5,9a247188-6335-42b2-ac16-2c6415a0d76c,FALSE,FALSE
Marc Legault,addictive but pay to win,09-06-2024 20:32,4,c4f40740-ba44-4f34-a1e3-ce78bc2c4666,FALSE,FALSE
James Worth,maybe there could be an endless game were you keep going till you die,23-05-2024 08:39,5,06ea353f-e135-4ec7-b53a-358269fe2658,FALSE,FALSE
Zack Wright,Awesome fun for all.,27-05-2024 15:35,5,de5d5a7a-c595-4a0f-a97d-76104a34e0de,FALSE,FALSE
Austin Anderson,very nice and easy game play,10-06-2024 02:44,5,cd0106ac-3e44-41ad-ab20-26dcde3b7976,FALSE,FALSE
Roslyn Horne,super fun! love it!,22-05-2024 23:40,5,98e09e63-1943-421e-b435-f86e764f0383,FALSE,FALSE
Giovanni Vita,it's unexpectedly fun!,28-05-2024 07:25,5,17b15b72-3715-42d7-b7de-6522fbb411ee,FALSE,FALSE
X Y,Good take on a rogue like tower defense,16-05-2024 19:03,5,f9415a8e-845c-459d-82a2-662d43ee7085,FALSE,FALSE
Kemmaru,didn't get the zombie gun I was supposed to from the codes,22-05-2024 05:01,3,dc6ad33f-d720-469a-8a1f-ec415430102a,FALSE,FALSE
UwUSinfulChaos (UwUSinfulChaos),still in the early stages. not bad though,18-05-2024 03:51,4,972b5b3e-4020-4d65-9b6e-0dcf10904567,FALSE,FALSE
Rahul Mehta,need more damage to guns,24-06-2024 04:34,5,791eec79-2bf9-4b84-b087-5e4bc076e0c8,FALSE,FALSE
Jessy Cochran,super addictive and fun!,09-07-2024 23:24,5,014814c0-e3ef-4427-be43-70293add2431,FALSE,FALSE
Curtis Bowers,Fun and challenging,27-05-2024 22:18,5,e54372a5-6b29-49d6-b31f-7f8717358142,FALSE,FALSE
Justin Ballard,Great game for passing time,04-06-2024 20:29,5,cfbb6ec1-4aef-44ba-ab44-cac4beadb4e6,FALSE,FALSE
Siti Ss,i sugest to make more event to gain daimond/coin or any material skin or something...,01-06-2024 15:07,5,a19ba822-a874-449e-a8e6-43c061b9a3aa,FALSE,FALSE
That Guy,great game to pass the time,02-06-2024 06:19,4,28399343-3fca-4f87-96cb-956d407c03b8,FALSE,FALSE
SURUGIU ALEXANDRU,cannot pass level 7 unless you pay,26-05-2024 05:34,3,661d33f7-d360-409f-a65a-66a8f53f46fb,FALSE,FALSE
William “Will” Scroggins,great game to pass time.,02-07-2024 17:36,5,52437a34-5772-47f9-8fa1-ae57728d17db,FALSE,FALSE
Chris Ratermann,"fun, simple game",04-06-2024 03:46,4,75204dbb-470d-40bc-83ad-f51693c2324b,FALSE,FALSE
ーゼロツ,fun game and lot better than other i played,18-05-2024 03:26,4,75495b4c-f07c-493c-b852-d4bd878bc839,FALSE,FALSE
Kyle Martin,thoroughly enjoying the game so far,24-05-2024 20:05,4,a0ff15db-01f0-43ad-a09a-c904fc986a5d,FALSE,FALSE
george sanders,seems pretty balanced.,13-06-2024 17:20,4,bfabb77f-0b3e-47a2-8b6a-60e453068402,FALSE,FALSE
Duke Allen,great if your into it style.,19-07-2024 17:44,5,04fc687b-a188-48f6-8c7e-38dd78eaed16,FALSE,FALSE
Marcus Win,fun game to play and great game,26-05-2024 16:28,5,d13b3984-3af6-463e-b5e2-14b009d05e91,FALSE,FALSE
Michael Stanley,perttu fun not many adds,24-05-2024 06:25,4,d6217304-16f2-45be-9c56-e7f41b049ebc,FALSE,FALSE
Beto Chingon,Exactly as advertised & my new favorite,28-05-2024 04:01,5,156e7116-962d-4539-9166-f13b32aab26f,FALSE,FALSE
David Goode,no ads.... awsome 👍,19-05-2024 13:47,5,41c49832-e563-4d38-807e-89846de2a0f9,FALSE,FALSE
anthony walker (UltMostWanted),great game to pass the time,14-06-2024 03:29,4,1d4e843f-2710-4a0b-94bd-cb7258fe73bd,FALSE,FALSE
John Woodard,this game is a fun time killer loving it,02-06-2024 10:07,5,1311d389-f908-4ee9-a1a2-89022029442e,FALSE,FALSE
Jason Mcwilliams,Fun so far day one almost finished,27-05-2024 08:12,4,221ec510-a6b7-4fe7-b8c5-c6dcb8e76ed3,FALSE,FALSE
Krishan Kumar,awesome video game good combat,06-07-2024 19:37,5,dfc89f21-3402-41ed-bc8d-bb6875b86184,FALSE,FALSE
Kim Boon Ng,you have the best skins in the world so I like it,22-05-2024 06:27,5,f8f6d2fe-163c-4581-b4cf-cd67a4c14af3,FALSE,FALSE
Mohd Sulaimani,needs more drop,29-07-2024 20:28,3,53e88e8d-f2d8-4282-b3c6-d9e7fea66d1d,FALSE,FALSE
ARCADEIUS,Lost my account even after purchase beware,13-10-2024 09:40,1,29923e14-c043-4a96-8ee2-e1fbef9fc505,FALSE,FALSE
Alex Chia (LeX.Channel),Its not anime ..... false advertiser,02-10-2024 02:58,1,53e1678e-b961-4e15-a40f-7505d350985d,FALSE,FALSE
Jorge Lopez,Very slow paced,18-08-2024 15:00,2,f6f4cc01-bab7-4739-ad28-b700ead22157,FALSE,FALSE
Man Kien,"very nice game, I'm get addicted.",17-05-2024 18:47,5,e1648c19-c5a2-4d4f-ab8a-6b4334a68cf0,FALSE,FALSE
giedrius rakauskas,Got banned for no reason and they gave no explanation for what the ban was issued,23-06-2024 19:34,1,90b1e910-977f-440a-9b46-689fd6b2bf31,TRUE,FALSE
Vytautas Arzuolaitis,Fun game to play casually.,10-07-2024 11:25,5,6bcbc152-4c24-4061-bbbf-d14835006edc,FALSE,FALSE
Tito Jerome,best game I played in a while good job,12-05-2024 14:20,5,40294be2-f8eb-4dbf-a77c-cfa8e6b8eb4f,FALSE,FALSE
James Foster,great way to enjoy your free time,17-06-2024 09:35,5,166095d6-df23-46a0-8934-c6c70c11920a,FALSE,FALSE
Leung Jason,It is a Chinese game,06-09-2024 07:39,1,e13db4d8-eab9-4e97-80ff-e488005dfd52,FALSE,FALSE
P (oGxBuLLy),very fun give it a try,28-06-2024 05:48,5,29103f66-07b1-408f-ac5a-ba183517f4a7,FALSE,FALSE
Liam Reilly,could be quicker to lvl imo,04-06-2024 20:31,4,0dd19f8d-72ad-4e88-a40e-df94e56531d7,FALSE,FALSE
Ttavis Liddle,seems to be a good defence game.,15-06-2024 14:56,4,92e96ad7-a20d-4173-a9fb-b8a73fb1e464,FALSE,FALSE
Jason Thoreson,"still new to the game, seems pretty cool lol",12-06-2024 17:52,4,04ddb251-5b59-4be4-8e8d-1ae2345d2e7f,FALSE,FALSE
jay garcia,it's a really fun game to play,10-07-2024 02:21,5,7d5b6663-4243-4e95-95de-51bb8ecc0936,FALSE,FALSE
Dylan Sellers,fun game to pass time,29-05-2024 17:27,5,42eaf458-7c4f-4763-af02-68b86838da24,FALSE,FALSE
Elias Willem,well it's good but it's not like most games,15-07-2024 19:54,4,f0b599fa-efc1-4430-97ba-9c52c2062770,FALSE,FALSE
ahmd jja93,very simple game,16-06-2024 13:56,5,77fc1967-1c83-469d-b748-e9cea651842b,FALSE,FALSE
YUVI YSS,really a good game I love playing this game,28-07-2024 15:13,5,109dde5a-7c94-4e21-9c6d-302aaeb899d0,FALSE,FALSE
Gary Helding,fun game with layers to it,26-05-2024 17:25,5,6048b320-fe70-45d2-9612-0eceaac99021,FALSE,FALSE
Crowkhane,great game to pass time,11-05-2024 16:01,5,9deff58a-5a9f-4f27-8a93-644c3e9ddf6d,FALSE,FALSE
Aaron Panteah,great game to kill time,16-06-2024 04:44,5,969b7f47-3ece-4041-a9cd-21e66fa3a2b1,FALSE,FALSE
Colton Navid,needs better starting rewarda,02-06-2024 16:41,3,dcb44762-9f61-462b-b2e9-4d2421d17f02,FALSE,FALSE
hector jesus,you should put auto equip on the game,08-06-2024 20:35,3,6b98b127-0d76-4f4e-9c8f-8284eb3e9e17,FALSE,FALSE
Perrier Idos,need more diamond quest and offers,10-06-2024 06:23,5,a76c2b77-3be9-4dcb-b653-caec9f1104df,FALSE,FALSE
dezmond suzensky,it is one of the best mobile games I've ever played,28-06-2024 04:55,5,80782479-cb00-4a36-a235-ca6f2ba4cd93,FALSE,FALSE
Alexander Kern,good game very few adds,10-06-2024 07:51,4,e2165bb4-34cf-42d3-8e62-e19cf9cc9cbf,FALSE,FALSE
Brandyn Nace,honestly just mindless fun,04-07-2024 07:44,5,a304d7ce-4209-47db-946d-1231c3b7859f,FALSE,FALSE
Phillip Patey,love the game. I'll be on this one for a while.,10-06-2024 04:01,5,80408c7e-cb99-4a7f-bda8-fcdd47413904,FALSE,FALSE
Zackariah Mitchell,Can not find the way to get the prepare to new wave to get going,11-05-2024 01:40,4,143b6e63-cef5-4f50-b9f9-832687b8bc12,FALSE,FALSE
ravageangel,fun game to kill some time,09-06-2024 14:43,5,62c97876-b005-46e2-aca9-e5aa6123e734,FALSE,FALSE
Paul Webb,great game to pass time,22-07-2024 01:29,5,6cae1aa4-d74d-48fe-8cab-50d59654aa1b,FALSE,FALSE
Curtis Bigelow,"amazing game, I love it!",18-06-2024 06:36,5,bd9802f6-db06-4e64-8263-95b6400a553d,FALSE,FALSE
Su Lung Pan,"nice game,i really like it",24-07-2024 00:55,5,d2d76e88-3f2b-4950-8850-3a1c80373d61,FALSE,FALSE
Christopher Hayden,fun little rpg time waster game.,09-06-2024 17:08,5,3007f2a9-674a-4038-bc1f-204cbefeafc9,FALSE,FALSE
Shah Wandi,relax and enjoy to play while on the bed😆,21-07-2024 06:45,5,d9a1cf2a-a89e-484f-b171-dff594b05f45,FALSE,FALSE
Runkus,please..... please add target priority. please.,31-05-2024 22:33,3,42fee663-66a5-47de-9a42-3eed0a2ab428,FALSE,FALSE
Beth Lears,really enjoying so far!,16-06-2024 00:14,5,033c6117-bfa6-4143-ad20-4af725ffdaac,FALSE,FALSE
J P,the best of the genre wish I'd found this first,30-05-2024 15:56,5,17571e6b-b10b-4354-81b2-e181547a9fdf,FALSE,TRUE
Adam Zufar,this game is fun for free time,19-05-2024 13:44,4,6ccb1294-f959-4bc5-a091-9543eac84485,FALSE,FALSE
Mr Box,need more like a dungeon or world bosa.,17-05-2024 15:31,4,ac2da2d4-2f86-4ec0-bea0-e62429b21500,FALSE,FALSE
Richard Hayland,fun but repetitive,23-05-2024 05:25,4,a97c442c-e5f8-4184-b65e-9d8b14861eae,FALSE,FALSE
Paul Savage,it makes toast taste like bread,27-06-2024 01:31,3,386ffdbc-ceca-4155-8a3a-2d02847374c8,FALSE,FALSE
taysier abdul nabi,will done 👍 game great design 😸,06-07-2024 23:11,5,89146361-94af-47ce-9a8e-808b504a12b0,FALSE,FALSE
jasmin sivic,Amazing game! Hours of fin!,29-07-2024 13:53,5,f91e4c92-3a88-408c-9335-bb9d37b356c7,FALSE,FALSE
Kyovolk,so far a fun game no issues here,30-05-2024 03:03,5,0ae28039-906f-4258-9002-9dce60eb12bc,TRUE,FALSE
Ruata Khawlhring,great game fun and addictive,27-06-2024 14:49,4,6b38d33a-fb1a-48b5-a3f9-49d25176d12b,FALSE,FALSE
Tyson Odagiri,so far game is good and recommend others to play,25-05-2024 21:16,5,4cdf6776-1df0-47d4-97e5-01a135ab6fa2,FALSE,FALSE
John Guyan,lovely fun little game,25-05-2024 21:00,5,4adf04ce-6de7-4851-9355-dfa4b692d4f3,FALSE,FALSE
Fel Chocobo,Same as all the other of the Genre,13-05-2024 06:13,3,68288bf8-561e-49f7-bb34-a047bc9f4b72,FALSE,FALSE
D C,fun game. great time killer,15-05-2024 21:40,5,8f327e98-8765-4e53-b2bb-5824d4cd186f,FALSE,FALSE
Bruce Hames,fun game good for killing boredom,02-06-2024 03:42,5,7b4cb7ad-086a-4fa5-a0e5-80fc47261063,FALSE,FALSE
Deb kumar Mudli,very good game and also addicted,29-06-2024 22:06,5,0fa58acd-83f3-42e6-abf7-6c1c38357873,FALSE,FALSE
Black Mamba,waste my diamonds .. spin till 95 still got nothing .. scammer alert,19-07-2024 17:47,1,3677b785-064c-4494-bb79-e5b6130d4e25,FALSE,FALSE
Mark Martinez,nice game. very fun good Job,12-07-2024 03:42,4,73fa80da-ad0a-4f4c-8b30-6cf059a63f9f,FALSE,FALSE
Kevin LaGrange,i love the game so far it's great,17-05-2024 19:17,5,f8906e70-e118-4d1a-92c5-d6702699d2c4,FALSE,FALSE
Robert Sanders,great game so far I'm having fun,20-05-2024 02:31,5,f7a58c81-f213-4e56-b765-3db2c981a070,FALSE,FALSE
Olivia Whittenburg,very addictive and fun,14-06-2024 21:23,5,8f299e16-91df-4cf5-961c-adc57ea64a6a,FALSE,FALSE
Warren Bellas,not a bad game to kill time,12-05-2024 10:36,4,ea961201-6f50-44ca-868c-6ef13c98a710,FALSE,FALSE
Eric Morris,Great game and enjoy playing.,01-07-2024 20:53,5,8ee379d7-ba44-4e51-a71b-34bf9fb187a1,FALSE,FALSE
Angel Resado,there was no anime characters :(,27-06-2024 19:22,3,96897120-e84f-4384-b970-70d6eb716ad8,FALSE,FALSE
Chris jowett,nice little game keeps me occupied,29-05-2024 20:50,5,674252af-2983-4f16-b63d-ed3fbdc2532c,FALSE,FALSE
Henry Calliste,give more gun variety to free players,24-05-2024 15:24,4,79200f48-062d-4cc8-a087-68d47be960ef,FALSE,FALSE
Mike bunn,not bad but could definitely be better,26-05-2024 10:43,3,45833587-ecb2-4621-b44a-986e014e2298,FALSE,FALSE
Sticker1981,none of the reward codes work,05-06-2024 01:50,2,57fc4acf-b4fa-492f-a8cf-8d79aa8459df,FALSE,FALSE
william kindell,I lost all my stuff and now im at the beginning lvl 1,10-06-2024 04:02,3,2cedbd22-abb5-4861-8473-8f66eeab0d33,FALSE,FALSE
A Google user,"it's fun, a time burner.",14-06-2024 05:34,4,dbf842a1-f17a-4bda-aa37-b043a1cce7cd,FALSE,FALSE
Omar Houssari,funny game and addictive,20-07-2024 13:18,5,99cca13a-c0fb-4aae-a122-37ffd1ba4300,FALSE,FALSE
Charlie,good game had fun so far on my third day,27-05-2024 06:43,5,d591fed8-5368-49d4-8164-5296e6538343,FALSE,FALSE
Aj Widdowfield,fun game lost of fun.,03-06-2024 00:07,5,4b3b35fe-716a-4356-9c2e-e11a55904809,FALSE,FALSE
Chase Rose,I really like it. great time killer,19-05-2024 00:07,5,eee6b057-967c-427d-8702-237d290f72cc,FALSE,FALSE
Matthew Moore,awesome game fun all around,01-06-2024 14:39,5,5089d452-c037-465f-a929-51710c628e72,FALSE,FALSE
Adwa Adenan,Good game but need something better!,14-05-2024 12:36,4,1ab4c27c-021e-4919-b939-627e582e99bc,FALSE,FALSE
Lyle Schiefer,"Is okay not bad for a game, but definitely P2W",18-07-2024 08:59,4,8f7510e9-70fc-4117-a49b-212a38a1f4e3,FALSE,FALSE
Szandra Rutai,Bugs bugs bugs...,27-06-2024 15:39,2,7e8e20d1-bef1-4313-b089-c5ca8c956f79,TRUE,FALSE
Yellowstorm,good game to kill the time.,18-05-2024 04:45,4,ce217b7a-af30-4b5f-8e90-897c15af71ff,FALSE,FALSE
Barry Cook,best thing since sliced bread 😁,10-05-2024 00:30,5,329513d5-2b4b-4f9f-8bd6-99bc1cadef35,FALSE,FALSE
Nuwan Max,very nice game i enjoy it very much,23-07-2024 12:29,5,ece2a6e4-84e0-432b-9d9b-8e62e29a694a,FALSE,FALSE
MR Bogat,"great game, stay cool like this",06-06-2024 20:38,5,f6f575a9-bc13-47c8-9bfd-82792fee25fd,FALSE,FALSE
Juan Carlos Miranda Galvan,unable to make purchases in Mexico,01-07-2024 08:01,1,ae8fb197-ca41-49d9-8380-9e4519091fa2,FALSE,FALSE
Envy-My-Wishes,Doesn't work at all,21-05-2024 09:22,1,7d48f632-b640-4169-baee-9aa4db5e4c68,TRUE,FALSE
Robbie Gray,very enjoyable rogue like,06-06-2024 23:20,5,3545ab59-512f-4f04-9ee9-23386d51456f,FALSE,FALSE
Asyraf Hakim Muhammad Azmi,easy light game,11-07-2024 19:46,5,1a493663-6698-4e6b-ba3c-17038d3e3fab,FALSE,FALSE
Benjamin MacCrindle,Need the difficulty of tadbit lower,09-05-2024 09:28,5,6e582df3-9f2d-4652-9338-b0e157da5347,FALSE,FALSE
color tumekemutch,"loving this game, no rush to it",15-06-2024 12:45,4,74b8b527-ca6d-460c-879c-c3efc08c3eeb,FALSE,FALSE
Death_TheKitty,fun game to play before bed,29-06-2024 10:49,5,8b4df077-fca6-40ce-90fc-725afd055089,FALSE,FALSE
Sanjeet Kumar,pretty good till now hope it will keep it up,15-06-2024 20:07,4,ef3052d0-2367-4a01-8504-f68ac7477549,FALSE,FALSE
AlexYT,Best game in its category,28-06-2024 16:14,5,11d4f9cd-dcef-4125-a8ee-7e79c5620f16,FALSE,FALSE
Michael Maldonado,do not lie .. adds are flase this game is dog water,31-05-2024 21:41,1,81c211d9-828a-4560-bcb6-01dfc4b451bf,FALSE,FALSE
James Wasson-Rhodes,"decent, passes the time.",15-07-2024 05:32,5,a043252d-4e39-41f6-908a-5025a72c5e38,FALSE,FALSE
DarkSeide,seems like it's a good way to pass time.,18-05-2024 15:56,4,9f6d8fbc-d0a7-4c79-9834-08db48589bd5,FALSE,FALSE
Les Tep,A progress report on how one is doing! SOS🤔,20-07-2024 00:52,4,128292bb-553c-4edb-af67-3ec6951d7931,FALSE,FALSE
Andy Rusk,fun game. works well,19-05-2024 03:33,4,534b5fac-c0a1-42d5-8202-aed7882e218b,FALSE,FALSE
Charles,I really like how fun it is,01-06-2024 01:07,4,9bdda37b-bbb0-40b2-b999-5ab0e2b96234,FALSE,FALSE
EeWei Tay,fun great game.. super addictive,23-07-2024 18:22,5,2675a552-3be1-4c9b-9dee-3d7d493402bd,FALSE,FALSE
Bryan Harris,it a fun defense game!,08-06-2024 20:47,5,5e88a901-b60e-40a0-b2f7-606732c6ff17,FALSE,FALSE
Thorus Hawkins,a layed back game fun to play,25-06-2024 20:15,5,f62f7455-9321-4549-b604-81fe586b0357,FALSE,FALSE
Dakkar P,it's not very interesting game,17-05-2024 02:34,1,8bc3bf49-c033-41b2-838d-eaf1be83c1a3,FALSE,FALSE
Hedric Teensma,good game very simple,31-05-2024 04:36,5,70e828b6-b4c5-4c5e-936d-f5cc8e26bd3c,FALSE,FALSE
James D,overall its a good game 100%,22-05-2024 23:07,3,a0147bb4-2a10-45bd-ae74-01152aafde06,FALSE,FALSE
Dallas E,good game to pass the time,10-05-2024 14:10,4,538b555a-fee4-478b-bdda-cfe262f93f1f,FALSE,FALSE
Benjamin Kappler,Decent game. takes patience,14-06-2024 16:32,4,5d2801b5-62ed-460f-bf2e-7d783de494dc,FALSE,FALSE
Brandon Marcano,"so far so good, I'm liking this game",13-07-2024 18:31,4,77c06041-2fde-4200-80af-ea10082783e9,FALSE,FALSE
Vv Lean,easy and enjoy,09-06-2024 10:34,4,ad8c6152-a349-403c-9071-3fbd388bc88a,FALSE,FALSE
jon lucero,cool game to waste time,13-06-2024 18:54,5,2e5a640a-3456-4eb3-9f6f-a45bfbedbe49,FALSE,FALSE
Ty Moon,"I like it, worth the download",16-05-2024 22:42,5,bac6da99-c7ab-4e30-90b2-caf2db1b625f,FALSE,FALSE
Jonathan Aguilar,good game to pass the time,20-06-2024 08:13,5,f8b07a49-4a57-4efe-9861-019b9773acf5,FALSE,FALSE
Dion Hyden,I love tower defense games,28-05-2024 22:32,5,f1244670-f507-4435-b791-fdc0fb9267a9,FALSE,FALSE
Bader Mujarbi,what you see is what you get and more. i love the game,11-06-2024 18:18,5,2d81c84f-d802-4fad-baca-fd47aff6fd82,FALSE,FALSE
Josh Jenkins,wonderful survivor / tower defense games,25-05-2024 20:48,4,1e3fd9c3-8a95-41bd-a5ce-84e53ed0f51e,FALSE,FALSE
Hank Williams,Really enjoying the game so far.,16-06-2024 21:04,5,256b1e08-4201-4a1a-af03-6ac1a5c5c909,FALSE,FALSE
shawdy1969,"Worst game ever, uninstalled fast",28-06-2024 15:33,1,adafd9e7-a432-4259-bf24-76992cf9751f,FALSE,FALSE
Lamar Wilaon,"its actually really good, yall should try it",14-05-2024 01:08,5,665261dd-2bb7-468e-99a4-254d2aa7bdff,FALSE,FALSE
Michael Lopez,great game.lots of fun.,10-05-2024 07:25,5,b771fa31-2644-4a8d-aeb7-085891ff3d30,FALSE,FALSE
Maria Lopez,this game is so very good for me I love it,03-07-2024 04:52,5,0169e0ed-9a3a-4b6d-a327-8d2b3e83183d,FALSE,FALSE
Kyle Meech,Good Game To Pass The Time,31-05-2024 19:21,5,cefc50b7-a4ec-4a35-b640-bfac9d066b3d,FALSE,FALSE
Dragon Legend,fun game but got its negatives,10-05-2024 10:56,3,aaa4c1e1-68c0-4495-b57d-74d9b6490551,FALSE,FALSE
Shadowed Memory,one of the better TD games,16-05-2024 07:00,3,ad746859-e569-4e51-907e-0149ccb04d55,FALSE,FALSE
Cody Sumner,great game absolutely love it,01-06-2024 09:34,5,4dc23e31-c6c8-4673-8171-46e970871b28,FALSE,FALSE
nineveha,Gift code in the promo image doesn't work,03-06-2024 20:25,2,d1ccd07e-d195-4d7f-a322-641b6e2e58b5,TRUE,FALSE
Trung Phan,fun game. no for ed ada,16-05-2024 03:26,4,55ec046f-8f25-44b6-8280-48baf4fc2797,FALSE,FALSE
patrick starfish,waiting for the food to play,04-06-2024 05:22,1,2635b9da-34c4-4507-994c-554b164a87ab,FALSE,FALSE
jerod Mcfadden,great interactive game,23-05-2024 19:29,5,b0364bd1-bf61-43e7-b489-5b6c1a45fef7,FALSE,FALSE
Sophie Newton,it is really fun and good,08-06-2024 08:49,5,4cff666f-deeb-4785-9835-ab6ed9cfec07,FALSE,FALSE
Wild wolf,good game for passing time,23-06-2024 01:12,5,9cbffa57-474d-4d7a-be5e-e8acb8b34eb8,FALSE,FALSE
Shaun Lindsay (Pop Illuminati),absolutely love this game!,31-05-2024 23:00,5,c9573688-261e-403b-8658-34bfc65f2487,FALSE,FALSE
nganga ody,it's a good game to pass the time,19-07-2024 15:55,4,1e99ec2b-6384-4d38-a0e8-639e13a3ad52,FALSE,FALSE
Blake Liedy,game freezes a lot,08-06-2024 14:30,4,dde55f09-b970-47e8-894c-314acdaee5f2,TRUE,FALSE
Ramon Huerta,good for type of game it is,19-06-2024 09:25,5,3dc44e75-d248-429c-ad19-12949d1d967a,FALSE,FALSE
Jack Prentice,Great game to pass the time!,12-07-2024 21:40,5,57d63a95-fec5-4c0f-8a70-3c853ea9d13b,FALSE,FALSE
Ron T,fun game give it a shot,26-05-2024 17:58,4,bb897bf6-9d08-460e-a87a-33ce2b3429a1,FALSE,FALSE
Juan Scheepers,"Decent game, well worth a try",26-06-2024 20:41,5,b56767e8-1bc4-4713-af58-e2a480763cb6,FALSE,FALSE
Billy Myles,"a decent ""brain turn off"" game",28-06-2024 18:20,5,14d2d9dc-70d0-4f92-a7db-ef954140723f,FALSE,FALSE
bryan Patterson,great thing to pass the time,24-05-2024 14:36,4,e258b528-af51-49b8-8ffe-a4818fe2f0a6,FALSE,FALSE
Andrew Gookin,fun little game. Killin zombies,15-05-2024 07:09,4,378780d9-6c8d-4256-88fd-10a640e8f3fc,FALSE,FALSE
bruce tiger III,it's fun tower defense,12-06-2024 17:33,5,0c3d91f7-05c4-472d-b6cd-1e5e70a1ae5f,FALSE,FALSE
Michael Martin,not bad need to play more,21-06-2024 21:14,4,17f6a9b1-c64b-46f6-8612-4cb8077478a0,FALSE,FALSE
JoAnn Walker-Bey,this game is really fun,17-06-2024 06:44,5,36de448c-ae41-44b3-ad2c-24d69a931dfc,FALSE,FALSE
alexx rock,great game play for days,31-05-2024 05:30,5,f4f92103-514e-4343-8371-eab8e10ec91b,FALSE,FALSE
Wizzkidy,"good so far, enjoying it",18-05-2024 17:02,5,c48fbe68-ff29-4adc-b497-3f0a02f9791b,FALSE,FALSE
Emeric Lesage,"Good passive game, I appreciate",15-06-2024 08:12,4,6fe18f2d-5ba9-42aa-aaea-816e12bdce67,FALSE,FALSE
Neil Beaman,"Only just started, but not bad so far.",16-06-2024 17:46,5,6197a730-1ccc-46c3-b723-9e62553c146f,FALSE,FALSE
suman don,nice game ..I like so much this game,22-05-2024 04:06,5,bd71ca6d-02fc-4b87-84a2-7e9cad1b91a5,FALSE,FALSE
Ian La,great game and very addictive,10-06-2024 11:16,5,94aaee9c-9480-4997-8252-46fae079d214,FALSE,FALSE
Mark Atkinson,OK game enjoying it at the moment,12-06-2024 22:42,3,02125e39-c516-4800-8bc7-cda021890192,FALSE,FALSE
